醫事機構代碼,醫事機構名稱,醫事機構地址,經度,緯度,醫事機構電話,廠牌項目,快篩試劑截至目前結餘存貨數量,來源資料時間,備註
5931053169,貳品藥局,新北市新店區新和街７５號１樓,121.5205,24.98612,(02)89418890,羅氏家用新冠病毒抗原自我檢測套組,43,2022/05/13 10:26:02,實名制快篩下午一點半依排隊順序發售
5931053196,康心藥局,新北市新店區北新路３段１０４號１樓,121.5419,24.9812,(02)86655858,羅氏家用新冠病毒抗原自我檢測套組,81,2022/05/13 10:26:02,快篩販售：周一～週六15:00開始，周日無販售。以現場排隊為主，無發號碼牌，庫存有數量就是有貨
5931053365,十二願藥局,新北市新店區中正路６８２號１樓,121.5341,24.98998,(02)22181899,羅氏家用新冠病毒抗原自我檢測套組,6,2022/05/13 10:26:02,公費快篩每日下午2點販售~ 公費快篩每日下午2點販售
5931060262,明生藥局,新北市新莊區福樂街１３號,121.4578,25.04504,(02)29913260,羅氏家用新冠病毒抗原自我檢測套組,2,2022/05/13 10:26:02,無
5931060342,十安藥局,新北市新莊區中港路３１６號,121.4524,25.04544,(02)29922859,羅氏家用新冠病毒抗原自我檢測套組,2,2022/05/13 10:26:02,自111／04／01起不再販賣實名制口罩
5931060557,一安藥局,新北市新莊區立德里新泰路２６８號,121.446,25.04029,(02)29941618,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/13 10:26:02,實名制快篩發放時間為15:00  其他詳情請上FB查詢
5931060646,王藥局,新北市新莊區昌盛街３８號,121.4544,25.04988,(02)29922404,羅氏家用新冠病毒抗原自我檢測套組,31,2022/05/13 10:26:02,快篩試劑     上午9:00開始販售! 售完為止!
5931060682,勝安藥局,新北市新莊區中正路３３４巷２３號１樓,121.4456,25.03585,(02)29963394,羅氏家用新冠病毒抗原自我檢測套組,16,2022/05/13 10:26:02,無
5931060815,祐全大藥局,新北市新莊區建安街８８號,121.4262,25.02423,(02)22026008,羅氏家用新冠病毒抗原自我檢測套組,28,2022/05/13 10:26:02,快篩代售時間:10:00；現場排隊售完為止.週日不營業
5931060824,禮安藥師藥局,新北市新莊區自立街１０９號１樓,121.4555,25.0455,(02)29942891,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/13 10:26:02,無
5931067985,蘋果藥局,新北市新莊區八德街１０５號,121.4242,25.02112,(02)22053933,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/13 10:26:02,快篩試劑代售時間自14:00開始過卡販售.若排隊人數提前到達.則提前1小時開賣
5931068464,健安藥局,新北市新莊區光和里民安西路２０９號１樓,121.4261,25.0147,(02)22043765,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/13 10:26:02,無
5931068866,大愛藥師藥局,新北市新莊區後港一路６９號１樓,121.4267,25.02666,(02)22042119,羅氏家用新冠病毒抗原自我檢測套組,37,2022/05/13 10:26:02,快篩代售時間自早上10點 現場排隊
5931068875,旭生藥局,新北市新莊區裕民街４２號１樓,121.4188,25.02498,(02)29021289,羅氏家用新冠病毒抗原自我檢測套組,55,2022/05/13 10:26:02,快篩實名制，每天14:00開始販售。
5931069701,日光藥局,新北市新莊區中港路４０４號１樓,121.4523,25.05003,(02)89937296,羅氏家用新冠病毒抗原自我檢測套組,10,2022/05/13 10:26:02,早上10點開始賣快篩 ， 沒有號碼牌 ， 現場排隊，謝謝
5931069792,宏泰藥局,新北市新莊區自信街３７號１樓,121.4543,25.04863,(02)29964649,羅氏家用新冠病毒抗原自我檢測套組,4,2022/05/13 10:26:02,無
593106A039,大仁藥局,新北市新莊區公園一路３２號１樓,121.4435,25.03531,(02)22776023,羅氏家用新冠病毒抗原自我檢測套組,18,2022/05/13 10:26:02,快篩販售時間:週一至週五 （16：30-17：30）， 週六（20：30-21：30）、週日公休
593106A093,環球藥局,新北市新莊區中港路４３６號１、２樓,121.452,25.05105,(02)29901934,羅氏家用新冠病毒抗原自我檢測套組,5,2022/05/13 10:26:02,營業時間8-23，全年無休  **實名制快篩，每日下午3點發放號碼牌**
593106A379,輔大美康藥局,新北市新莊區中正路５１０號之１，１樓,121.4341,25.03294,(02)29013056,羅氏家用新冠病毒抗原自我檢測套組,7,2022/05/13 10:26:02,實名制快篩9:20發號碼牌／9:30過卡+收費
593106A646,薇妮雙鳳藥局,新北市新莊區雙鳳路２１號１樓,121.4167,25.02677,(02)29076993,羅氏家用新冠病毒抗原自我檢測套組,4,2022/05/13 10:26:02,實名制快篩每日早上9:00現場排隊購買，無發號碼牌
593106A726,良和健保藥局,新北市新莊區龍安路４９號１樓,121.4158,25.02151,(02)29048157,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/13 10:26:02,快篩：晚上8點開始販售，星期六、日休息不代售
593106A744,永明藥局,新北市新莊區幸福路５９８號１樓,121.4533,25.04943,(02)89920019,羅氏家用新冠病毒抗原自我檢測套組,139,2022/05/13 10:26:02,週日公休， 實名制快篩早上9點發放號碼牌， 早上10點~晚上8點販售
593106A824,家禾藥局,新北市新莊區立信五街６號１樓,121.4445,25.05148,(02)29972121,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/13 10:26:02,若有配送會在12:00及18:00固定販售各39份，不提前販售，沒有發放號碼牌，請耐心等待。人手不足若無法接電話請見諒。
593106A833,欣國藥局,新北市新莊區富國路５７號１樓、２樓,121.4196,25.02625,(02)29080958,羅氏家用新冠病毒抗原自我檢測套組,14,2022/05/13 10:26:02,每天快篩劑發號碼牌AM09:30販賣AM09:30售完為止
593106A995,美德心藥局,新北市新莊區中平路３６７號１樓,121.4446,25.05226,(02)29989025,羅氏家用新冠病毒抗原自我檢測套組,59,2022/05/13 10:26:02,快篩實名制，每天14:30發號碼牌，持號碼牌依現場順序排隊購買，售完為止。（如物流配送不及，則另行公告）
593106B036,家嘉藥局,新北市新莊區自立街１０３號（１樓）,121.4553,25.04549,(02)89926488,羅氏家用新冠病毒抗原自我檢測套組,95,2022/05/13 10:26:02,今天號碼牌都已發放完畢
593106B045,力源藥局,新北市新莊區復興路２段１３３號１樓,121.4572,25.04452,(02)89929919,羅氏家用新冠病毒抗原自我檢測套組,12,2022/05/13 10:26:02,無
593106B214,微笑埔銓藥局,新北市新莊區中平路７７號（１樓、２樓）,121.4447,25.04507,(02)29901680,羅氏家用新冠病毒抗原自我檢測套組,2,2022/05/13 10:26:02,無
593106B241,善美藥局,新北市新莊區公園路８９號１樓,121.4546,25.04041,(02)29960979,羅氏家用新冠病毒抗原自我檢測套組,26,2022/05/13 10:26:02,無
593106B287,盛弘藥局,新北市新莊區中平路２９５號１樓,121.4447,25.05099,(02)22763336,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/13 10:26:02,政府快篩於平日下午13:50發放號碼牌，下午14:00準時販售，假日視政府配量（販售時間相同）
593106B303,新莊丁丁藥局,新北市新莊區民安西路２３７號１樓,121.4261,25.01398,(02)22022388,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/13 10:26:02,無
593106B349,騰康藥局,新北市新莊區富國路１８４號１樓,121.4245,25.02446,(02)26793069,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/13 10:26:02,無
5931070062,鴻真藥局,新北市樹林區保安街１段２０巷６號,121.4277,24.99363,(02)26828977,羅氏家用新冠病毒抗原自我檢測套組,12,2022/05/13 10:26:02,無
5931070213,明川藥師藥局,新北市樹林區三福街１號,121.4093,25.0169,(02)26894728,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/13 10:26:02,實名制快篩:早上11:00販售
5931071961,綠蘋果藥局,新北市樹林區學勤路５９７號１樓,121.3842,24.94905,(02)89706050,羅氏家用新冠病毒抗原自我檢測套組,3,2022/05/13 10:26:02,無
5931072039,樹林藥師藥局,新北市樹林區鎮前街２４號１樓,121.426,24.99315,(02)26823030,羅氏家用新冠病毒抗原自我檢測套組,25,2022/05/13 10:26:02,無
5931072066,琉璃水藥師藥局,新北市樹林區龍興街２１號１樓,121.403,25.01614,(02)26764262,羅氏家用新冠病毒抗原自我檢測套組,26,2022/05/13 10:26:02,無
5931072253,活水藥局,新北市樹林區鎮前街２１號１樓,121.4259,24.99255,(02)26818928,羅氏家用新冠病毒抗原自我檢測套組,74,2022/05/13 10:26:02,無
5931072262,祐心藥局,新北市樹林區學府路３６２號１樓,121.3797,24.95028,(02)26803205,羅氏家用新冠病毒抗原自我檢測套組,14,2022/05/13 10:26:02,快篩每日8:30開賣，若未到貨則到貨後開始販賣，週日沒開
5931072299,小蜜蜂中西健保藥局,新北市樹林區東榮街１１８號１樓,121.4154,24.9823,(02)86853677,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/13 10:26:02,快篩試劑發售時間：基本為早上八點   PS：如政府配送不及，發售時間會現場另行公告。
5931072404,伯安綜合藥局,新北市樹林區中華路１０８號１樓,121.4183,24.98074,(02)86856551,羅氏家用新冠病毒抗原自我檢測套組,84,2022/05/13 10:26:02,初一至初五春節休息
5931072468,樹林丁丁藥局,新北市樹林區中華路１７４號１樓,121.4208,24.9819,(02)86851518,羅氏家用新冠病毒抗原自我檢測套組,31,2022/05/13 10:26:02,無
5931072520,世淇健保藥局,新北市樹林區復興路５０號１樓,121.4221,24.99391,(02)26842255,羅氏家用新冠病毒抗原自我檢測套組,35,2022/05/13 10:26:02,無
5931072539,樂澄藥局,新北市樹林區國凱街３２－３號１樓,121.4197,24.97853,(02)86860093,羅氏家用新冠病毒抗原自我檢測套組,2,2022/05/13 10:26:02,實名制快篩每天9:30發售，第一手訊息請參閱樂澄藥局官方臉書
5931080031,林政德西藥局,新北市鶯歌區建國路２５６號１樓,121.3477,24.95354,(02)26781412,羅氏家用新冠病毒抗原自我檢測套組,71,2022/05/13 10:26:02,春節期間看診時段請電洽
5931081234,文瑞藥局,新北市鶯歌區尖山路２９６號,121.3406,24.94437,(02)26780589,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/13 10:26:02,快篩下午14:00開始販售  假日販售時間前一天公告
5931081289,唯新示範藥局,新北市鶯歌區建國路１６１號１樓,121.3503,24.95345,(02)86775363,羅氏家用新冠病毒抗原自我檢測套組,77,2022/05/13 10:26:02,實名制快篩購買時段下午2:50-4:00
5931081378,鶯歌宏達藥局,新北市鶯歌區國慶街１３８號１樓,121.3508,24.95347,(02)26709693,羅氏家用新冠病毒抗原自我檢測套組,8,2022/05/13 10:26:02,下午三點開始販售實名制快篩~不要打電話來問~藥師有其他工作要做
5931081396,祐康藥局,新北市鶯歌區建國路３６號,121.356,24.95596,(02)26771223,羅氏家用新冠病毒抗原自我檢測套組,47,2022/05/13 10:26:02,快篩代售時段:星期一&四 上午8:30~9:30；星期二三五六 下午3:00~4:00；星期日公休。
5931081412,小樹藥師藥局,新北市鶯歌區光明街１２６號１樓,121.3455,24.95592,(02)26785107,羅氏家用新冠病毒抗原自我檢測套組,26,2022/05/13 10:26:02,快篩販賣時間: 早上10:00~11:00開始販售
5931081510,鶯歌藥局,新北市鶯歌區鶯桃路２段１１號１樓,121.3258,24.97205,(02)86778778,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/13 10:26:02,快篩實名制，每天16:00開始販售，售完為止。
5931091374,全球藥師藥局,新北市三峽區文化路９５號,121.3711,24.93607,(02)26748128,羅氏家用新冠病毒抗原自我檢測套組,27,2022/05/13 10:26:02,無
5931091605,三峽文化藥局,新北市三峽區文化路２１２－２號,121.3685,24.93606,(02)26710825,羅氏家用新冠病毒抗原自我檢測套組,15,2022/05/13 10:26:02,12:00~14:00 17:00~18:00 休息時間
5931091696,祥祐藥局,新北市三峽區文化路１２５號１樓,121.3699,24.93598,(02)26738080,羅氏家用新冠病毒抗原自我檢測套組,7,2022/05/13 10:26:02,實名制快篩下午2點開始販售
5931091810,誠美藥局,新北市三峽區復興路１０６號１樓,121.3727,24.9378,(02)26718131,羅氏家用新冠病毒抗原自我檢測套組,11,2022/05/13 10:26:02,星期1~6早上9點現場排隊購買口罩，4／4~4／5不販售防疫口罩
5931091865,大新藥局,新北市三峽區大義路２５９號１樓,121.3774,24.94638,(02)86713204,羅氏家用新冠病毒抗原自我檢測套組,34,2022/05/13 10:26:02,實名制快篩下午2:50開始發號碼牌 3:00販售
5931091892,三峽藥局,新北市三峽區介壽路１段２７號１樓,121.3757,24.93321,(02)26738868,羅氏家用新冠病毒抗原自我檢測套組,79,2022/05/13 10:26:02,快篩實名制，每天16:00開始販售，售完為止。
5931091990,欣美大藥局,新北市三峽區大同路５２號１樓,121.377,24.92864,(02)86712269,羅氏家用新冠病毒抗原自我檢測套組,17,2022/05/13 10:26:02,每日9:00開始銷售，售完為止
5931092068,益銘藥師藥局,新北市三峽區大德路１８１號１樓,121.3753,24.94573,(02)26723662,羅氏家用新冠病毒抗原自我檢測套組,8,2022/05/13 10:26:02,無
5931100092,上全藥局,新北市淡水區民族路３６號,121.4614,25.13622,(02)28098022,羅氏家用新冠病毒抗原自我檢測套組,20,2022/05/13 10:26:02,實名制快篩若有到貨，早上十點現場販售，售完為止。星期日不販售。
5931100270,千代田藥局,新北市淡水區學府路１９號１樓,121.4476,25.1685,(02)26223185,羅氏家用新冠病毒抗原自我檢測套組,12,2022/05/13 10:26:02,無
5931101464,伯聯藥局,新北市淡水區清水街９－１０號１樓,121.4444,25.17023,(02)26255847,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/13 10:26:02,快篩實名制星期一到六08:00開賣（如有到貨），星期日無販售
5931102103,四季寶健保藥局,新北市淡水區新市一路３段１１７－１號（含夾層）,121.4468,25.18314,(02)26283199,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/13 10:26:02,無
5931102176,淡水健康人生藥局,新北市淡水區清水街９－２號１樓,121.4447,25.17037,(02)26269679,羅氏家用新冠病毒抗原自我檢測套組,31,2022/05/13 10:26:02,快篩代售時間:週一至週日09:30，現場排隊購買，售完為止。（物流配送不及則例外，以門市公告為主）
5931102425,日森人文藥局淡海店,新北市淡水區新市五路３段３８６號１樓,121.4388,25.19728,(02)26221313,羅氏家用新冠病毒抗原自我檢測套組,3,2022/05/13 10:26:02,無
5931102452,池慶藥局,新北市淡水區中山北路２段５號１樓,121.4443,25.18344,(02)26238852,羅氏家用新冠病毒抗原自我檢測套組,5,2022/05/13 10:26:02,快篩販售14:50到16:00
5931102489,水源藥局,新北市淡水區水源街１段１３３號１樓,121.447,25.172,(02)26295233,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/13 10:26:02,快篩實名制，每天16:00開始販售，售完為止。
5931111755,幸福藥局,新北市汐止區大同路２段３３２號１．２樓,121.6565,25.06694,(02)26490127,羅氏家用新冠病毒抗原自我檢測套組,15,2022/05/13 10:26:02,星期日暫停販售快篩試劑
5931111835,全家藥局,新北市汐止區明峰街１４３號１樓,121.6297,25.0706,(02)26954990,羅氏家用新冠病毒抗原自我檢測套組,22,2022/05/13 10:26:02,快篩試劑販售:週1-6，上午9-11點（現場排隊，不發號碼牌，售完為止）
5931112083,裕和藥局,新北市汐止區宜興街４號１樓,121.6211,25.04126,(02)26609119,羅氏家用新冠病毒抗原自我檢測套組,11,2022/05/13 10:26:02,晚上9.00領實名制快篩時間
